发布日期	收盘指数	市盈率(倍)	市净率(倍)
2015-08-17 2455.99	12.7700	1.7800
2015-08-14 2483.48	12.9100	1.8100
2015-08-13 2482.22	12.9100	1.8000
2015-08-12 2458.15	12.7800	1.7800
2015-08-11 2485.78	12.9200	1.8000
2015-08-10 2505.14	13.0200	1.8100
2015-08-07 2393.14	12.4400	1.7400
2015-08-06 2357.40	12.2500	1.7100
2015-08-05 2380.30	12.3700	1.7300
2015-08-04 2429.58	12.6300	1.7600
2015-08-03 2378.56	12.3600	1.7200
2015-07-31 2363.84	12.2800	1.7100
2015-07-30 2366.08	12.2900	1.7200
2015-07-29 2433.83	12.6400	1.7700
2015-07-28 2390.49	12.4200	1.7300
2015-07-27 2385.64	11.8200	1.6500
2015-07-24 2623.82	13.6300	1.9000
2015-07-23 2674.85	13.8800	1.9400
2015-07-22 2624.52	13.6200	1.9000
2015-07-21 2654.82	13.7700	1.9200
2015-07-20 2665.41	13.8200	1.9200
2015-07-17 2678.11	13.8300	1.9300
2015-07-16 2608.14	13.3700	1.8700
2015-07-14 2645.41	13.5500	1.9000
2015-07-13 2747.33	14.0800	1.9700
2015-07-10 2755.31	14.1100	1.9800
2015-07-09 2638.84	13.5200	1.8900
2015-07-08 2472.64	12.6400	1.7700
2015-07-07 2672.47	13.6900	1.9100
2015-07-06 2630.46	13.4700	1.8700
2015-07-03 2480.17	12.7000	1.7700
2015-07-02 2617.49	13.4100	1.8400
2015-07-01 2647.03	13.5400	1.8600
2015-06-30 2777.78	13.7000	1.9300
2015-06-29 2589.72	12.7200	1.7900
2015-06-26 2647.91	13.0100	1.8400
2015-06-25 2846.94	13.9800	1.9700
2015-06-24 2936.81	14.4300	2.0500
2015-06-23 2894.47	14.2200	2.0200
2015-06-19 2795.57	13.7300	1.9500
2015-06-18 2948.11	14.4800	2.0500
2015-06-17 3079.57	15.1200	2.1400
2015-06-16 3051.26	14.9800	2.1200
2015-06-15 3113.42	15.2900	2.1600
2015-06-12 3192.66	15.6800	2.2200
2015-06-11 3184.50	15.6400	2.2100
2015-06-10 3206.22	15.7400	2.2300
2015-06-09 3239.22	15.8800	2.2500
2015-06-08 3273.54	16.0500	2.2700
2015-06-05 3136.37	15.3800	2.1800
2015-06-04 3119.73	15.2900	2.1600
2015-06-03 3069.02	15.0400	2.1300
2015-06-02 3080.80	14.9800	2.1100
2015-06-01 3077.95	14.9600	2.1100
2015-05-29 2947.84	14.2800	2.0300
2015-05-28 2964.11	14.1700	2.0300
2015-05-27 3173.95	15.3600	2.1900
2015-05-26 3219.70	15.5800	2.2200
2015-05-25 3182.41	15.3900	2.1900
2015-05-22 3081.76	14.9100	2.1200
2015-05-21 2987.03	14.4300	2.0500
2015-05-20 2961.59	14.4000	2.0500
2015-05-19 2959.72	14.4000	2.0700
2015-05-18 2846.21	13.8400	1.9900
2015-05-15 2910.47	14.1600	2.0300
2015-05-14 2975.52	14.4700	2.0800
2015-05-13 2989.25	14.5400	2.0900
2015-05-12 3025.57	14.7200	2.1100
2015-05-11 3005.61	14.5700	2.0900
2015-05-08 2942.74	14.3600	2.0600
2015-05-07 2913.87	14.2200	2.0500
2015-05-06 2964.61	14.4600	2.0800
2015-05-05 2966.34	14.4700	2.0800
2015-05-04 3093.55	15.0900	2.1700
2015-04-30 3066.28	14.4200	2.1700
2015-04-29 3095.04	14.5300	2.2400
2015-04-28 3101.92	14.5600	2.2700
2015-04-27 3089.75	14.5000	2.2700
2015-04-24 3006.87	14.1000	2.2100
2015-04-23 3069.21	14.3600	2.2700
2015-04-22 3097.42	14.5000	2.3000
2015-04-21 3005.25	14.0800	2.2300
2015-04-20 2933.74	13.7300	2.1800
2015-04-17 2997.27	14.0100	2.2200
2015-04-16 2959.57	13.8300	2.2000
2015-04-15 2855.94	13.2900	2.1200
2015-04-14 2870.21	13.3500	2.1300
2015-04-13 2867.98	13.3400	2.1400
2015-04-10 2826.99	13.1400	2.1100
2015-04-09 2772.13	12.8900	2.0700
2015-04-08 2805.81	13.0400	2.0900
2015-04-07 2746.70	12.7500	2.0500
2015-04-03 2685.69	12.4700	2.0000
2015-04-02 2655.38	12.3000	1.9800
2015-04-01 2677.84	12.4100	1.9900
2015-03-31 2636.09	12.2000	1.9600
2015-03-30 2668.24	12.3500	2.0000
2015-03-27 2576.16	11.9200	1.9400
2015-03-26 2570.68	11.9500	1.9500
2015-03-25 2548.59	11.8300	1.9400
2015-03-24 2588.06	12.0300	1.9700
2015-03-23 2613.60	12.1500	2.0000
2015-03-20 2571.66	11.9400	1.9600
2015-03-19 2518.04	11.6900	1.9300
2015-03-18 2533.27	11.7600	1.9500
2015-03-17 2473.92	11.5000	1.9100
2015-03-16 2439.54	11.3300	1.8800
2015-03-13 2384.05	11.0900	1.8400
2015-03-12 2373.22	11.0400	1.8400
2015-03-11 2300.33	10.6900	1.7800
2015-03-10 2288.18	10.6300	1.7700
2015-03-09 2320.18	10.8000	1.8000
2015-03-06 2267.07		
2015-03-05 2271.32	10.5600	1.7600
2015-03-04 2307.23	10.7300	1.7900
2015-03-03 2308.28	10.7400	1.7900
2015-03-02 2388.22	11.1100	1.8500
2015-02-27 2382.73	11.0900	1.8400
2015-02-26 2385.65	11.1300	1.8500
2015-02-17 2353.13	10.9600	1.8200
2015-02-16 2337.93	10.8900	1.8100
2015-02-13 2334.88	10.8800	1.8100
2015-02-12 2325.11	10.8400	1.8000
2015-02-11 2326.99	10.9000	1.8100
2015-02-10 2317.89	10.8500	1.8000
2015-02-09 2283.30	10.7100	1.7800
2015-02-06 2239.79	10.5000	1.7500
2015-02-05 2262.66	10.6000	1.7600
2015-02-04 2280.27	10.6800	1.7800
2015-02-03 2314.37	10.8500	1.8000
2015-02-02 2241.31	10.5100	1.7500
2015-01-30 2311.76	10.8400	1.8000
2015-01-29 2340.45	10.9800	1.8200
2015-01-28 2386.97	11.2000	1.8600
2015-01-27 2420.19	11.3600	1.8900
2015-01-26 2454.41	11.5200	1.9100
2015-01-23 2459.14	11.5000	1.9100
2015-01-22 2434.80	11.3800	1.8900
2015-01-21 2433.23	11.3700	1.8900
2015-01-20 2298.55	10.7000	1.7800
2015-01-19 2313.63	10.7800	1.7900
2015-01-16 2554.37	11.9000	1.9800
2015-01-15 2545.09	11.8600	1.9700
2015-01-14 2450.49	11.4200	1.9000
2015-01-13 2441.85	11.3800	1.9000
2015-01-12 2460.53	11.4600	1.9100
2015-01-09 2486.44	11.6000	1.9400
2015-01-08 2480.10	11.5700	1.9300
2015-01-07 2563.87	11.9500	2.0000
2015-01-06 2562.34	11.9400	2.0100
2015-01-05 2589.14	12.0700	2.0400
2014-12-31 2529.28	11.6100	2.0100
2014-12-30 2473.17	11.3500	1.9600
2014-12-29 2434.40	11.1700	1.9400
2014-12-26 2421.86	11.1100	1.9300
2014-12-25 2323.59	10.6500	1.8500
2014-12-24 2244.51	10.2200	1.7800
2014-12-23 2344.15	10.6800	1.8600
2014-12-22 2378.65	10.8400	1.8900
2014-12-19 2344.42	10.6800	1.8600
2014-12-18 2331.26	10.6100	1.8600
2014-12-17 2353.39	10.7000	1.8800
2014-12-16 2268.83	10.2800	1.8100
2014-12-15 2180.64	9.8700	1.7400
2014-12-12 2171.10	9.7700	1.7200
2014-12-11 2172.01	9.7800	1.7200
2014-12-10 2228.43	10.0300	1.7700
2014-12-09 2152.52	9.6900	1.7100
2014-12-08 2267.54	10.2200	1.8100
2014-12-05 2171.82	9.7500	1.7300
2014-12-04 2138.16	9.5900	1.7000
2014-12-03 2021.39	9.0600	1.6100
2014-12-02 1995.68	8.9500	1.5900
2014-12-01 1896.93	8.5000	1.5100
2014-11-28 1888.41	8.4600	1.5000
2014-11-27 1828.33	8.1900	1.4600
2014-11-26 1800.32	8.0700	1.4300
2014-11-25 1762.66	7.9000	1.4000
2014-11-24 1742.41	7.8100	1.3900
2014-11-21 1699.88	7.6000	1.3500
2014-11-20 1663.74	7.4400	1.3200
2014-11-19 1660.14	7.4200	1.3200
2014-11-18 1664.41	7.4400	1.3200
2014-11-17 1694.51	7.5800	1.3500
2014-11-14 1717.08	7.6800	1.3700
2014-11-13 1713.52	7.6700	1.3600
2014-11-12 1724.07	7.7100	1.3700
2014-11-11 1705.23	7.6300	1.3600
2014-11-10 1687.34	7.5400	1.3400
2014-11-07 1640.20	7.3300	1.3100
2014-11-06 1633.59	7.3000	1.3000
2014-11-05 1634.65	7.3000	1.3000
2014-11-04 1641.81	7.3400	1.3100
2014-11-03 1651.44	7.3800	1.3100
2014-10-31 1657.70	7.4100	1.3200
2014-10-30 1617.63	7.2300	1.3200
2014-10-29 1611.28	7.2000	1.3300
2014-10-28 1587.88	7.0900	1.3200
2014-10-27 1562.82	6.9800	1.3000
2014-10-24 1587.41	7.0700	1.3200
2014-10-23 1592.11	7.1200	1.3300
2014-10-22 1604.48	7.1700	1.3400
2014-10-21 1607.40	7.1800	1.3500
2014-10-20 1620.78	7.2400	1.3600
2014-10-17 1615.90	7.2200	1.3500
2014-10-16 1614.35	7.2100	1.3500
2014-10-15 1622.71	7.2400	1.3600
2014-10-14 1608.96	7.1800	1.3500
2014-10-13 1616.34	7.2100	1.3500
2014-10-10 1632.91	7.2800	1.3700
2014-10-09 1644.01	7.3400	1.3800
2014-10-08 1641.94	7.3300	1.3700
2014-09-30 1625.01	7.2500	1.3600
2014-09-29 1626.54	7.2500	1.3600
2014-09-26 1623.43	7.2400	1.3600
2014-09-25 1627.13	7.2600	1.3600
2014-09-24 1635.33	7.3000	1.3700
2014-09-23 1607.55	7.1700	1.3400
2014-09-22 1596.14	7.1200	1.3400
2014-09-19 1631.12	7.2700	1.3600
2014-09-18 1621.80	7.2300	1.3600
2014-09-17 1615.06	7.2100	1.3500
2014-09-16 1609.43	7.1900	1.3500
2014-09-15 1634.60	7.3000	1.3700
2014-09-12 1643.28	7.3400	1.3800
2014-09-11 1637.12	7.3200	1.3700
2014-09-10 1644.74	7.3500	1.3800
2014-09-09 1660.01	7.4200	1.3900
2014-09-05 1670.71	7.4700	1.4000
2014-09-04 1655.12	7.4100	1.3900
2014-09-03 1643.29	7.3600	1.3800
2014-09-02 1628.00	7.2900	1.3600
2014-09-01 1606.17	7.1900	1.3400
2014-08-28 1579.98	8.5400	1.3500
2014-08-27 1592.87	8.6100	1.3700
2014-08-26 1591.78	8.6100	1.3700
2014-08-25 1598.24	8.6400	1.3700
2014-08-22 1618.03	8.7500	1.4000
2014-08-21 1611.57	8.7100	1.4000
2014-08-20 1622.63	8.7700	1.4100
2014-08-19 1630.41	8.8100	1.4200
2014-08-18 1633.65	8.8300	1.4300
2014-08-14 1617.09	8.7400	1.4100
2014-08-13 1630.38	8.8100	1.4300
2014-08-12 1629.83	8.8100	1.4400
2014-08-11 1642.19	8.8700	1.4500
2014-08-08 1619.38	8.7500	1.4300
2014-08-07 1613.34	8.7200	1.4300
2014-08-06 1640.47	8.8600	1.4500
2014-08-05 1655.57	8.9400	1.4700
2014-08-04 1665.88	9.0000	1.4800
2014-08-01 1630.18	8.8100	1.4400
2014-07-31 1648.34	8.9000	1.4600
2014-07-30 1627.67	8.7900	1.4400
2014-07-29 1637.73	8.8500	1.4500
2014-07-28 1632.15	8.8200	1.4400
2014-07-24 1562.49	8.4400	1.3800
2014-07-23 1526.36	8.2500	1.3500
2014-07-22 1518.00	8.2000	1.3400
