发布日期	收盘指数	市盈率(倍)	市净率(倍)
2016-03-01 2136.70	12.8800	1.7100
2016-02-29 2097.04	12.6500	1.6700
2016-02-25 2142.52	12.9200	1.7100
2016-02-24 2287.23	13.7900	1.8200
2016-02-23 2269.41	13.6800	1.8100
2016-02-22 2293.06	13.8200	1.8300
2016-02-19 2243.54	13.5200	1.7900
2016-02-18 2243.14	13.5200	1.7900
2016-02-17 2251.46	13.5700	1.8000
2016-02-16 2231.18	13.4500	1.7800
2016-02-15 2158.68	13.0100	1.7200
2016-02-05 2169.35	13.0800	1.7300
2016-02-04 2187.03	13.1900	1.7500
2016-02-03 2156.39	13.0000	1.7200
2016-02-02 2163.87	13.0500	1.7300
2016-02-01 2116.40	12.7500	1.6900
2016-01-29 2150.85	12.9600	1.7200
2016-01-28 2079.99	12.5300	1.6600
2016-01-27 2142.89	12.9100	1.7100
2016-01-26 2153.43	12.9700	1.7200
2016-01-25 2298.66	13.7900	1.8300
2016-01-22 2288.11	13.7300	1.8200
2016-01-21 2262.16	13.5800	1.8000
2016-01-20 2336.99	14.0200	1.8600
2016-01-19 2369.74	14.2200	1.8800
2016-01-18 2299.89	13.8000	1.8300
2016-01-15 2286.39	13.7000	1.8200
2016-01-14 2363.70	14.1700	1.8800
2016-01-13 2312.50	13.8600	1.8400
2016-01-12 2361.73	14.1500	1.8800
2016-01-11 2347.07	14.0700	1.8700
2016-01-08 2477.68	14.8500	1.9700
2016-01-07 2434.29	14.5900	1.9400
2016-01-06 2616.98	15.8200	2.0900
2016-01-05 2569.05	15.5200	2.0600
2016-01-04 2571.66	15.5400	2.0600
2015-12-31 2770.32	16.3400	2.1300
2015-12-30 2799.29	16.5100	2.1500
2015-12-29 2795.04	16.5100	2.1600
2015-12-28 2771.45	16.3700	2.1400
2015-12-25 2850.69	16.8400	2.2100
2015-12-24 2842.86	16.7900	2.2000
2015-12-23 2870.19	16.9500	2.2200
2015-12-22 2880.87	17.0100	2.2300
2015-12-21 2869.03	16.9400	2.2200
2015-12-18 2797.63	16.5200	2.1600
2015-12-17 2792.39	16.4900	2.1600
2015-12-16 2739.86	16.1700	2.1200
2015-12-15 2744.90	16.2000	2.1300
2015-12-14 2756.39	16.2100	2.1300
2015-12-11 2680.68	15.7700	2.0800
2015-12-10 2690.59	15.8200	2.0800
2015-12-09 2697.42	15.8600	2.0900
2015-12-08 2691.61	15.8200	2.0800
2015-12-07 2742.33	16.1200	2.1200
2015-12-04 2732.63	16.0600	2.1200
2015-12-03 2786.88	16.3700	2.1600
2015-12-02 2764.21	16.2400	2.1400
2015-12-01 2673.78	15.7100	2.0700
2015-11-30 2656.95	15.6100	2.0600
2015-11-27 2652.08	15.5800	2.0600
2015-11-26 2811.91	16.5200	2.1800
2015-11-25 2831.36	16.6200	2.1900
2015-11-24 2807.27	16.4800	2.1700
2015-11-23 2803.86	16.4600	2.1700
2015-11-20 2825.43	16.5800	2.1900
2015-11-19 2825.25	16.5800	2.1900
2015-11-18 2777.80	16.3000	2.1500
2015-11-17 2812.55	16.5000	2.1800
2015-11-16 2820.40	16.4900	2.1800
2015-11-13 2802.55	16.3900	2.1700
2015-11-12 2840.66	16.6100	2.2000
2015-11-11 2872.20	16.7900	2.2200
2015-11-10 2868.38	16.7700	2.2200
2015-11-09 2872.68	16.7900	2.2200
2015-11-06 2835.12	16.5700	2.2000
2015-11-05 2766.47	16.1700	2.1400
2015-11-04 2709.79	15.8400	2.1000
2015-11-03 2583.43	15.0900	2.0000
2015-11-02 2590.63	15.1300	2.0000
2015-10-30 2638.46	15.3700	2.0600
2015-10-29 2639.23	15.3700	2.0800
2015-10-28 2632.49	15.3300	2.0700
2015-10-27 2685.61	15.6400	2.1300
2015-10-26 2680.72	15.6100	2.1200
2015-10-23 2664.07	15.5200	2.1100
2015-10-22 2629.46	15.3200	2.0900
2015-10-21 2587.42	15.0700	2.0600
2015-10-20 2676.33	15.5900	2.1300
2015-10-19 2642.77	15.3900	2.1000
2015-10-16 2641.95		2.1000
2015-10-15 2604.10	15.1800	2.0700
2015-10-14 2539.73	14.7700	2.0200
2015-10-13 2566.25	14.9000	2.0400
2015-10-12 2564.14	14.9100	2.0400
2015-10-09 2479.77	14.4200	1.9700
2015-10-08 2445.88	14.2200	1.9400
2015-09-30 2372.29	13.7900	1.8800
2015-09-29 2355.99	13.6800	1.8700
2015-09-28 2406.24	13.9900	1.9100
2015-09-25 2394.92	13.9200	1.9000
2015-09-24 2439.77	14.1800	1.9400
2015-09-23 2421.92	14.0800	1.9200
2015-09-22 2476.06	14.4000	1.9700
2015-09-21 2454.47	14.2700	1.9500
2015-09-18 2407.78	14.0000	1.9100
2015-09-17 2394.44	13.8600	1.9000
2015-09-16 2445.70	14.2100	1.9400
2015-09-15 2326.42	13.5300	1.8400
2015-09-14 2426.84	14.1100	1.9200
2015-09-11 2485.24	14.4500	1.9700
2015-09-10 2488.70	14.4600	1.9700
2015-09-09 2521.17	14.6600	2.0000
2015-09-08 2467.82	14.3200	1.9500
2015-09-07 2402.69	13.9400	1.9000
2015-09-01 2485.57	14.4200	1.9700
2015-08-31 2502.72	15.6100	1.9800
2015-08-28 2493.03	15.5500	2.0100
2015-08-27 2384.01	14.8700	1.9300
2015-08-26 2255.55	14.0700	1.8300
2015-08-25 2284.47	14.2000	1.8600
2015-08-24 2463.88	15.3100	2.0200
2015-08-21 2698.77	16.7900	2.2200
2015-08-20 2829.19	17.5900	2.3300
2015-08-19 2924.31	18.1800	2.4200
2015-08-18 2874.99	17.8800	2.3800
2015-08-17 3069.35	19.0800	2.5400
2015-08-14 3063.20	19.0500	2.5400
2015-08-13 3062.37	19.0400	2.5300
2015-08-12 3012.93	18.7300	2.4900
2015-08-11 3050.38	18.9600	2.5300
2015-08-10 3059.58	19.0200	2.5300
